"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"pacId"	"transcriptName"	"peptideName"	"Pfam"	"Panther"	"KOG"	"KEGG.ec"	"KO"	"GO"	"Best.hit.arabi.name"	"arabi.symbol"	"arabi.defline"
"Prupe.1G381700"	92.6706759462838	0.662653273524933	0.234928419146914	2.82066033531064	0.00479249173472229	0.027317068757166	32114412	"Prupe.1G381700.1"	"Prupe.1G381700.1.p"	"PF13320"	"PTHR37193,PTHR37193:SF1"	""	""	""	""	"AT1G45150.1"	""	""
"Prupe.1G382100"	102.864584639756	0.626611029935869	0.227885992853507	2.74966891158895	0.00596555075843841	0.0325025165185545	32116032	"Prupe.1G382100.1"	"Prupe.1G382100.1.p"	"PF03407"	"PTHR10994,PTHR10994:SF79"	""	""	""	""	"AT1G19360.1"	""	"Nucleotide-diphospho-sugar transferase family protein"
"Prupe.1G382900"	191.080500291886	-1.09431241568957	0.197599955053709	-5.53801955770755	3.05911107407085e-08	7.31242442893508e-07	32117537	"Prupe.1G382900.1"	"Prupe.1G382900.1.p"	"PF05687"	"PTHR31506,PTHR31506:SF6"	""	""	"K14503"	""	"AT1G75080.1"	"BZR1"	"Brassinosteroid signalling positive regulator (BZR1) family protein"
"Prupe.1G383000"	12.8102092723203	2.54024510023166	0.64115342309785	3.96199257263261	7.432685314341e-05	0.000809691100197238	32114180	"Prupe.1G383000.1"	"Prupe.1G383000.1.p"	"PF00179"	"PTHR24067,PTHR24067:SF123"	"KOG0420"	"6.3.2.19"	"K10579"	""	"AT2G18600.1"	""	"Ubiquitin-conjugating enzyme family protein"
"Prupe.1G383200"	264.239960896681	-0.96449822695634	0.195850424430778	-4.92466753523548	8.45039029292039e-07	1.44987909608776e-05	32115714	"Prupe.1G383200.1"	"Prupe.1G383200.1.p"	"PF02365"	"PTHR31989,PTHR31989:SF12"	""	""	""	"GO:0006355,GO:0003677"	"AT1G65910.1"	"anac028,NAC028"	"NAC domain containing protein 28"
"Prupe.1G383300"	152.999014310692	1.31489831856283	0.34581909208415	3.80227219566832	0.000143375079137551	0.00142856010847131	32119510	"Prupe.1G383300.1"	"Prupe.1G383300.1.p"	"PF13867"	"PTHR13286,PTHR13286:SF6"	""	""	""	"GO:0005515"	"AT1G19330.2"	""	""
"Prupe.1G383700"	69.3574684520748	-3.49289652064127	0.924328681403686	-3.77884684410849	0.000157556286428562	0.00155389410624896	32119867	"Prupe.1G383700.1"	"Prupe.1G383700.1.p"	"PF00314"	"PTHR31048,PTHR31048:SF10"	""	""	""	""	"AT1G75030.1"	"ATLP-3,TLP-3"	"thaumatin-like protein 3"
"Prupe.1G383900"	21.4518700232818	-2.92532481335586	0.470375834183982	-6.21912224387713	4.99943702644711e-10	1.67740583987845e-08	32111630	"Prupe.1G383900.1"	"Prupe.1G383900.1.p"	"PF01151"	"PTHR11157,PTHR11157:SF11"	"KOG3071"	"2.3.1.199"	""	"GO:0016021"	"AT4G36830.1"	"HOS3-1"	"GNS1/SUR4 membrane protein family"
"Prupe.1G384100"	197.46199220879	-3.02330358829801	0.28546097326066	-10.5909524295546	3.28234987412691e-26	6.55375858200673e-24	32114177	"Prupe.1G384100.1"	"Prupe.1G384100.1.p"	"PF01501"	"PTHR13778,PTHR13778:SF6"	""	"2.4.1.43"	""	"GO:0016757"	"AT1G19300.1"	"ATGATL1,GATL1,GLZ1,PARVUS"	"Nucleotide-diphospho-sugar transferases superfamily protein"
"Prupe.1G384400"	17.3742865399095	-1.59718787458571	0.474536035822513	-3.36578837857341	0.000763252393382885	0.00600633626106485	32116342	"Prupe.1G384400.1"	"Prupe.1G384400.1.p"	"PF13833,PF13499"	"PTHR10891,PTHR10891:SF568"	"KOG0027"	""	"K13448"	""	"AT3G50770.1"	"CML41"	"calmodulin-like 41"
"Prupe.1G384600"	21.2677873912879	2.58945655156877	0.799970217543456	3.23694119453654	0.00120818305692277	0.00879904360619241	32116195	"Prupe.1G384600.1"	"Prupe.1G384600.1.p"	"PF03372"	"PTHR11200"	"KOG0565"	"3.1.3.56"	"K01106"	""	"AT1G47510.1"	"5PTASE11,AT5PTASE11"	"inositol polyphosphate 5-phosphatase 11"
"Prupe.1G385400"	339.854999867765	-1.33574015998333	0.473651851945943	-2.82008854076173	0.00480104003532578	0.0273581369220607	32110588	"Prupe.1G385400.1"	"Prupe.1G385400.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G385500"	289.654843838007	-1.37564707352281	0.455075764851594	-3.02289680042932	0.00250367608203667	0.0160800589992932	32114717	"Prupe.1G385500.1"	"Prupe.1G385500.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G385600"	125.104082264742	-1.68242787269942	0.535806185896101	-3.13999337257681	0.00168951656811974	0.0115776226198945	32118079	"Prupe.1G385600.1"	"Prupe.1G385600.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G385900"	27.9989408864305	-2.86183039840883	0.450726153554273	-6.34937727895622	2.16188246676593e-10	7.7379434654051e-09	32110592	"Prupe.1G385900.1"	"Prupe.1G385900.1.p"	"PF03350"	"PTHR31721,PTHR31721:SF3"	""	""	""	""	"AT4G19390.1"	""	"Uncharacterised protein family (UPF0114)"
"Prupe.1G386300"	1463.14158740179	-2.0453863753823	0.332717536578966	-6.14751598732414	7.87057694063553e-10	2.55242308874177e-08	32116273	"Prupe.1G386300.1"	"Prupe.1G386300.1.p"	"PF00067"	"PTHR24286,PTHR24286:SF50"	""	"4.2.1.92"	"K01723"	"GO:0055114,GO:0020037,GO:0016705,GO:0005506"	"AT5G42650.1"	"AOS,CYP74A,DDE2"	"allene oxide synthase"
"Prupe.1G386500"	4.33362109020606	-3.11576018604567	0.87543243637693	-3.55910982570006	0.000372113910927523	0.00327505268364301	32115783	"Prupe.1G386500.1"	"Prupe.1G386500.1.p"	""	"PTHR35324"	""	""	""	""	""	""	""
"Prupe.1G386600"	27.8088680225887	-2.36955018115005	0.755594165298163	-3.13600910379583	0.00171263887217444	0.0117202967979518	32115817	"Prupe.1G386600.1"	"Prupe.1G386600.1.p"	"PF11715,PF00400"	"PTHR22844,PTHR22844:SF145"	"KOG0266"	"2.7.11.7"	""	"GO:0005515"	"AT2G26490.1"	""	"Transducin/WD40 repeat-like superfamily protein"
"Prupe.1G386700"	67.6798543839968	-1.27723344939518	0.289096803767761	-4.41801304182255	9.96124115974537e-06	0.000134440448945907	32117256	"Prupe.1G386700.1"	"Prupe.1G386700.1.p"	"PF00069"	"PTHR27001,PTHR27001:SF242"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0005524,GO:0004672"	"AT3G13690.1"	""	"Protein kinase protein with adenine nucleotide alpha hydrolases-like domain"
"Prupe.1G388300"	9.01939909812251	1.6322745127219	0.58949069148951	2.76895723085552	0.00562360168159031	0.0310716961061498	32116546	"Prupe.1G388300.1"	"Prupe.1G388300.1.p"	"PF02362"	""	""	""	""	"GO:0003677"	"AT5G18000.1"	"VDD"	"VERDANDI"
"Prupe.1G388400"	103.605676714796	-1.23761787248068	0.249328248637266	-4.96380927249532	6.91238273979397e-07	1.21151107468713e-05	32115866	"Prupe.1G388400.1"	"Prupe.1G388400.1.p"	""	"PTHR14237,PTHR14237:SF31"	""	"2.8.1.9"	""	""	"AT2G23520.1"	""	"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein"
"Prupe.1G388500"	62.0886140650184	-1.87927340744504	0.632293788362308	-2.97215225269333	0.00295719996897912	0.0184178393175011	32117648	"Prupe.1G388500.1"	"Prupe.1G388500.1.p"	"PF00067"	"PTHR24279,PTHR24279:SF57"	"KOG0156"	"1.14.13.78"	"K04122"	"GO:0055114,GO:0020037,GO:0016705,GO:0005506"	"AT5G25900.1"	"ATKO1,CYP701A3,GA3"	"GA requiring 3"
"Prupe.1G388600"	60.1935501276835	-1.45838542573325	0.40030104644527	-3.64322161704027	0.000269246826759602	0.00246006320044237	32119265	"Prupe.1G388600.1"	"Prupe.1G388600.1.p"	"PF02701"	"PTHR31992,PTHR31992:SF12"	""	""	""	"GO:0006355,GO:0003677"	"AT3G50410.1"	"OBP1"	"OBF binding protein 1"
"Prupe.1G388900"	621.09496629395	-0.831527715154945	0.2961945162022	-2.80737039232453	0.00499477746224803	0.0282070330066585	32113716	"Prupe.1G388900.1"	"Prupe.1G388900.1.p"	"PF10502"	"PTHR12383,PTHR12383:SF15"	"KOG0171"	"3.4.21.89"	"K03100"	"GO:0016020,GO:0008236,GO:0006508"	"AT1G06870.1"	""	"Peptidase S24/S26A/S26B/S26C family protein"
"Prupe.1G389500"	309.531184276204	-0.767998010184242	0.27148869099379	-2.82883978471799	0.00467170798313903	0.0267333534095559	32117376	"Prupe.1G389500.1"	"Prupe.1G389500.1.p"	"PF05659,PF00931"	"PTHR23155,PTHR23155:SF543"	""	""	""	"GO:0043531"	"AT4G33300.1"	"ADR1-L1"	"ADR1-like 1"
"Prupe.1G389800"	221.079442884729	-0.740878663577898	0.26804322987058	-2.76402677260537	0.00570928546673383	0.0314512598905873	32111537	"Prupe.1G389800.1"	"Prupe.1G389800.1.p"	"PF00069"	"PTHR24361,PTHR24361:SF300"	"KOG0198"	"2.7.11.25"	""	"GO:0006468,GO:0005524,GO:0004672"	"AT5G66850.1"	"MAPKKK5"	"mitogen-activated protein kinase kinase kinase 5"
"Prupe.1G390900"	414.590415351227	-2.41127904373005	0.430372114815502	-5.60277713337388	2.10944381927178e-08	5.24553514325875e-07	32114623	"Prupe.1G390900.1"	"Prupe.1G390900.1.p"	"PF05910"	"PTHR31972,PTHR31972:SF3"	""	""	""	""	"AT5G11000.1"	""	"Plant protein of unknown function (DUF868)"
"Prupe.1G391000"	267.635321641749	0.794213457102139	0.208875988752404	3.80232051489451	0.000143347111034609	0.00142856010847131	32117467	"Prupe.1G391000.1"	"Prupe.1G391000.1.p"	"PF05903"	"PTHR12378,PTHR12378:SF12"	"KOG0324"	""	""	""	"AT5G25170.1"	""	"PPPDE putative thiol peptidase family protein"
"Prupe.1G391300"	254.329007716666	3.11825316353511	0.659530256343518	4.72799107174086	2.26752153264723e-06	3.5360140531312e-05	32112126	"Prupe.1G391300.1"	"Prupe.1G391300.1.p"	"PF00704"	"PTHR11177,PTHR11177:SF208"	"KOG2806"	"3.2.1.14"	"K01183"	"GO:0005975,GO:0004553"	"AT4G19810.1"	""	"Glycosyl hydrolase family protein with chitinase insertion domain"
"Prupe.1G391500"	7.0194268304843	-2.92242349810881	0.820948468141921	-3.55981357115292	0.000371118160059281	0.00326770101503127	32118585	"Prupe.1G391500.1"	"Prupe.1G391500.1.p"	"PF02458"	"PTHR31642,PTHR31642:SF17"	""	"2.3.1.188"	""	"GO:0016747"	"AT4G31910.1"	""	"HXXXD-type acyl-transferase family protein"
"Prupe.1G392300"	144.594662805852	2.03808694204866	0.469360166260105	4.3422665333709	1.41020306651983e-05	0.000182698445628135	32118455	"Prupe.1G392300.1"	"Prupe.1G392300.1.p"	""	"PTHR23315,PTHR23315:SF59"	""	"6.3.2.19"	""	""	"AT4G31890.1"	""	"ARM repeat superfamily protein"
"Prupe.1G392400"	311.569009398991	0.555731898594631	0.213415802087387	2.60398664559561	0.00921463471373053	0.0459513346179814	32116505	"Prupe.1G392400.1"	"Prupe.1G392400.1.p"	"PF02815"	"PTHR10050,PTHR10050:SF33"	"KOG3358"	""	""	"GO:0016020"	"AT2G25110.1"	"AtSDF2,ATSDL,SDF2"	"stromal cell-derived factor 2-like protein precursor"
"Prupe.1G392600"	8.28655537395944	-4.10218083397924	0.797728788572107	-5.14232517710929	2.71358911277601e-07	5.23838444272949e-06	32120875	"Prupe.1G392600.1"	"Prupe.1G392600.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G393000"	1080.05259770944	-1.63778575538201	0.179290083253322	-9.13483738566818	6.55051474155936e-20	7.02146227508411e-18	32112839	"Prupe.1G393000.1"	"Prupe.1G393000.1.p"	"PF03106"	"PTHR31429,PTHR31429:SF13"	""	""	""	"GO:0043565,GO:0006355,GO:0003700"	"AT1G80840.1"	"ATWRKY40,WRKY40"	"WRKY DNA-binding protein 40"
"Prupe.1G393300"	28.7188319910328	1.16347895890555	0.360306964889378	3.22913257939036	0.00124166317643014	0.00901201434468147	32110950	"Prupe.1G393300.1"	"Prupe.1G393300.1.p"	""	""	""	""	""	""	"AT4G31805.1"	""	"WRKY family transcription factor"
"Prupe.1G393800"	179.134808210023	-2.42384203486735	0.269167176136909	-9.00496884372885	2.15727058283641e-19	2.18581953681822e-17	32111437	"Prupe.1G393800.1"	"Prupe.1G393800.1.p"	"PF00651,PF03000"	"PTHR32370,PTHR32370:SF7"	""	""	""	"GO:0005515,GO:0060918,GO:0048513,GO:0004871"	"AT4G31820.1"	"ENP,MAB4,NPY1"	"Phototropic-responsive NPH3 family protein"
"Prupe.1G396300"	34.7705451837816	-1.88730850014877	0.355485426077216	-5.30910231953874	1.10166477520356e-07	2.31782074502023e-06	32112887	"Prupe.1G396300.1"	"Prupe.1G396300.1.p"	"PF00892"	"PTHR23051,PTHR23051:SF2"	"KOG2765"	""	"K15289"	"GO:0016021,GO:0016020"	"AT4G32140.1"	""	"EamA-like transporter family"
"Prupe.1G396600"	10.6893885831399	1.77143103048507	0.574663246305865	3.08255494304263	0.00205231840425629	0.0136637844462516	32115617	"Prupe.1G396600.1"	"Prupe.1G396600.1.p"	"PF05678"	"PTHR33402,PTHR33402:SF4"	""	""	""	""	"AT1G28280.2"	""	"VQ motif-containing protein"
"Prupe.1G396700"	112.769611159613	-0.957981269396457	0.323819202427073	-2.95838314163041	0.00309257473556136	0.0191206366315855	32115078	"Prupe.1G396700.1"	"Prupe.1G396700.1.p"	""	"PTHR15852,PTHR15852:SF13"	""	"5.3.4.1"	""	""	"AT2G24860.1"	""	"DnaJ/Hsp40 cysteine-rich domain superfamily protein"
"Prupe.1G397100"	134.745406659335	0.907403122013415	0.230844545160227	3.93079733109394	8.46646190197893e-05	0.000903237103696715	32111912	"Prupe.1G397100.1"	"Prupe.1G397100.1.p"	"PF08417,PF00355"	"PTHR21266,PTHR21266:SF29"	""	"1.14.12.20"	""	"GO:0055114,GO:0010277,GO:0051537,GO:0016491"	"AT2G24820.1"	"TIC55-II"	"translocon at the inner envelope membrane of chloroplasts 55-II"
"Prupe.1G397700"	32.0651379934372	-3.32427199757096	0.467340807047493	-7.11316441329536	1.13412038109886e-12	5.59261396645503e-11	32114729	"Prupe.1G397700.1"	"Prupe.1G397700.1.p"	"PF00026"	"PTHR13683,PTHR13683:SF246"	"KOG1339"	"3.4.23.12"	""	"GO:0006508,GO:0004190"	"AT5G10770.1"	""	"Eukaryotic aspartyl protease family protein"
"Prupe.1G397900"	20.9068370580875	-2.89969892231061	0.694151738202092	-4.17732717895523	2.94954611929039e-05	0.000353980296201933	32119199	"Prupe.1G397900.1"	"Prupe.1G397900.1.p"	"PF00026"	"PTHR13683,PTHR13683:SF246"	"KOG1339"	"3.4.23.12"	""	"GO:0006508,GO:0004190"	"AT5G10770.1"	""	"Eukaryotic aspartyl protease family protein"
"Prupe.1G398100"	29.3673335963703	-1.69881831171103	0.502094361529278	-3.38346422878913	0.000715775310785247	0.00569432811697357	32120730	"Prupe.1G398100.1"	"Prupe.1G398100.1.p"	"PF00026"	"PTHR13683,PTHR13683:SF246"	"KOG1339"	"3.4.23.12"	""	"GO:0006508,GO:0004190"	"AT5G10770.1"	""	"Eukaryotic aspartyl protease family protein"
"Prupe.1G398700"	604.53786813118	0.98720251182646	0.17558158938486	5.62247166849935	1.88244447207803e-08	4.72723355343294e-07	32111845	"Prupe.1G398700.1"	"Prupe.1G398700.1.p"	"PF00643,PF06203"	"PTHR31319,PTHR31319:SF6"	"KOG1601"	""	""	"GO:0008270,GO:0005622,GO:0005515"	"AT5G24930.1"	"ATCOL4,COL4"	"CONSTANS-like 4"
"Prupe.1G399200"	29.7021518965888	-1.88358455184809	0.511972654052416	-3.67907257729287	0.000234083650942583	0.00217786552539819	32112174	"Prupe.1G399200.1"	"Prupe.1G399200.1.p"	""	"PTHR33228,PTHR33228:SF1"	""	""	""	""	"AT5G57685.1"	"ATGDU3,GDU3,LSB1"	"glutamine dumper 3"
"Prupe.1G399700"	60.2847193457359	1.68135534592707	0.52289356160069	3.21548297665031	0.0013022521835829	0.00938155923977695	32119748	"Prupe.1G399700.1"	"Prupe.1G399700.1.p"	"PF00497,PF13458,PF00060"	"PTHR18966,PTHR18966:SF204"	"KOG1052"	""	"K05387"	"GO:0016020,GO:0004970"	"AT2G29110.1"	"ATGLR2.8,GLR2.8"	"glutamate receptor 2.8"
"Prupe.1G401300"	153.912995527761	-1.47967851583859	0.470293834410935	-3.14628516806298	0.00165358691966912	0.0113888911755094	32117986	"Prupe.1G401300.1"	"Prupe.1G401300.1.p"	""	"PTHR37256,PTHR37256:SF1"	""	""	""	""	"AT5G21280.1"	""	"hydroxyproline-rich glycoprotein family protein"
"Prupe.1G401500"	419.174363030896	-1.13018048459101	0.369875847917886	-3.05556713408849	0.00224635306726196	0.0147198283680364	32120528	"Prupe.1G401500.1"	"Prupe.1G401500.1.p"	"PF08541,PF08392"	"PTHR31561,PTHR31561:SF2"	""	"2.3.1.199"	"K15397"	"GO:0016747,GO:0008610,GO:0016020,GO:0006633"	"AT2G26250.1"	"FDH,KCS10"	"3-ketoacyl-CoA synthase 10"
"Prupe.1G403300"	17.7551992681093	4.68702575196407	0.757715808483661	6.1857304539333	6.18155552141088e-10	2.04704975201714e-08	32115001	"Prupe.1G403300.1"	"Prupe.1G403300.1.p"	"PF00759"	"PTHR22298,PTHR22298:SF31"	""	"3.2.1.4"	"K01179"	"GO:0005975,GO:0004553"	"AT3G43860.1"	"AtGH9A4,GH9A4"	"glycosyl hydrolase 9A4"
"Prupe.1G403400"	590.198664480396	2.06296830228789	0.232964577874701	8.85528744802335	8.34684302735008e-19	8.01848137240621e-17	32119125	"Prupe.1G403400.1"	"Prupe.1G403400.1.p"	""	"PTHR33172,PTHR33172:SF6"	""	""	""	""	"AT5G21940.1"	""	""
"Prupe.1G403600"	624.407566672582	-0.828410683074916	0.267257983619927	-3.0996667409308	0.001937384945676	0.0130182264600715	32113318	"Prupe.1G403600.1"	"Prupe.1G403600.1.p"	"PF08263,PF00560,PF13855,PF00069"	"PTHR27000,PTHR27000:SF188"	"KOG1187"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0005524,GO:0004672"	"AT2G26330.1"	"ER,QRP1"	"Leucine-rich receptor-like protein kinase family protein"
"Prupe.1G404100"	55.5459390091493	-0.780629935967519	0.274332986693082	-2.84555621756443	0.00443339330081625	0.0256143228267869	32110962	"Prupe.1G404100.1"	"Prupe.1G404100.1.p"	""	"PTHR36014,PTHR36014:SF1"	""	""	""	""	"AT2G26340.1"	""	""
"Prupe.1G404900"	34.1648030179634	-1.07269598778644	0.362705004950563	-2.95748879432378	0.00310156022054836	0.0191645556588859	32119971	"Prupe.1G404900.1"	"Prupe.1G404900.1.p"	"PF00067"	"PTHR24282,PTHR24282:SF24"	"KOG0157"	"1.14.13.173"	""	"GO:0055114,GO:0020037,GO:0016705,GO:0005506"	"AT3G14690.1"	"CYP72A15"	"cytochrome P450, family 72, subfamily A, polypeptide 15"
"Prupe.1G405000"	58.2052145186495	-2.33068550473243	0.415117234908895	-5.61452358210071	1.97104548242549e-08	4.93755378783241e-07	32110709	"Prupe.1G405000.1"	"Prupe.1G405000.1.p"	"PF13837"	""	""	""	""	""	"AT1G76880.1"	""	"Duplicated homeodomain-like superfamily protein"
"Prupe.1G405300"	16.7781790171887	-2.18889340624959	0.496432519508918	-4.40924661505837	1.03730847051515e-05	0.000139077184400998	32119818	"Prupe.1G405300.1"	"Prupe.1G405300.1.p"	"PF00249"	"PTHR10641,PTHR10641:SF459"	""	""	"K09422"	""	"AT3G13540.1"	"ATMYB5,MYB5"	"myb domain protein 5"
"Prupe.1G406300"	21.2710996027737	1.67116433646669	0.486415587504934	3.43567183987446	0.000591086472266434	0.00484819456068393	32112436	"Prupe.1G406300.1"	"Prupe.1G406300.1.p"	""	"PTHR33541,PTHR33541:SF2"	""	""	""	""	"AT3G13980.1"	""	""
"Prupe.1G407500"	20.2922368997928	-1.53237447548623	0.564099558023478	-2.71649650082238	0.00659768926186881	0.0353322480955088	32117437	"Prupe.1G407500.1"	"Prupe.1G407500.1.p"	"PF03106"	"PTHR31221,PTHR31221:SF28"	""	""	""	"GO:0043565,GO:0006355,GO:0003700"	"AT5G26170.1"	"ATWRKY50,WRKY50"	"WRKY DNA-binding protein 50"
"Prupe.1G408400"	518.940830541436	-0.818386367501846	0.203152867442157	-4.02842636584916	5.61514417334627e-05	0.000627301483792964	32111675	"Prupe.1G408400.1"	"Prupe.1G408400.1.p"	"PF13359"	"PTHR22930,PTHR22930:SF28"	"KOG4585"	""	""	""	"AT5G12010.1"	""	""
"Prupe.1G408600"	11.3552869846526	3.45536609133609	0.701533725317472	4.92544544422636	8.41683923380349e-07	1.44534020097506e-05	32118892	"Prupe.1G408600.1"	"Prupe.1G408600.1.p"	"PF00582,PF07714"	"PTHR27003,PTHR27003:SF107"	"KOG1187"	"2.7.11.1"	""	"GO:0006950,GO:0006468,GO:0004672"	"AT5G12000.1"	""	"Protein kinase protein with adenine nucleotide alpha hydrolases-like domain"
"Prupe.1G409400"	26.0349899148665	-2.58271888423936	0.418218937257423	-6.17551873948176	6.59465834875368e-10	2.17677166824501e-08	32115740	"Prupe.1G409400.1"	"Prupe.1G409400.1.p"	"PF03641"	"PTHR31223,PTHR31223:SF4"	""	""	"K06966"	""	"AT5G11950.2"	""	"Putative lysine decarboxylase family protein"
"Prupe.1G409600"	411.996624422029	-1.31244474952645	0.239686094924932	-5.47568164076227	4.35830636363123e-08	1.00750587289119e-06	32116697	"Prupe.1G409600.1"	"Prupe.1G409600.1.p"	"PF00153"	"PTHR24089,PTHR24089:SF331"	"KOG0752"	""	"K15084"	""	"AT1G14560.1"	""	"Mitochondrial substrate carrier family protein"
"Prupe.1G409700"	56.2962333521179	-3.60565041441374	0.655711689789523	-5.49883503765369	3.82308577753183e-08	8.95983486135941e-07	32113398	"Prupe.1G409700.1"	"Prupe.1G409700.1.p"	""	"PTHR31250,PTHR31250:SF13"	""	""	""	""	"AT4G33050.3"	"EDA39"	"calmodulin-binding family protein"
"Prupe.1G409800"	107.930103000058	-3.8798426234296	0.480964531327525	-8.06679572134088	7.216714737671e-16	5.06812456370371e-14	32115312	"Prupe.1G409800.1"	"Prupe.1G409800.1.p"	""	"PTHR31250,PTHR31250:SF13"	""	""	""	""	"AT4G33050.3"	"EDA39"	"calmodulin-binding family protein"
"Prupe.1G409900"	40.9111385599057	1.82724193037891	0.465870476708776	3.92221018873698	8.77403984555262e-05	0.000930345207498599	32119989	"Prupe.1G409900.1"	"Prupe.1G409900.1.p"	"PF13178,PF00612"	"PTHR32295,PTHR32295:SF6"	""	""	""	"GO:0005515"	"AT2G26180.1"	"IQD6"	"IQ-domain 6"
"Prupe.1G410300"	10.794298789372	3.11265310203067	0.684453863385383	4.54764487212499	5.42495755756833e-06	7.76966846817416e-05	32113294	"Prupe.1G410300.1"	"Prupe.1G410300.1.p"	"PF00067"	"PTHR24301,PTHR24301:SF2"	"KOG0158"	"5.3.99.5"	""	"GO:0055114,GO:0020037,GO:0016705,GO:0005506"	"AT2G26170.1"	"CYP711A1,MAX1"	"cytochrome P450, family 711, subfamily A, polypeptide 1"
"Prupe.1G410400"	153.076224204238	-1.02835376453172	0.292992360270672	-3.5098313265974	0.00044839103499699	0.00382249134313466	32118137	"Prupe.1G410400.1"	"Prupe.1G410400.1.p"	"PF00447"	"PTHR10015,PTHR10015:SF186"	"KOG0627"	""	"K09419"	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"	"AT2G26150.1"	"ATHSFA2,HSFA2"	"heat shock transcription factor A2"
"Prupe.1G410700"	84.3709106864339	-2.20666838079835	0.498362659121094	-4.42783651706571	9.51829997652105e-06	0.000129061050147688	32115913	"Prupe.1G410700.1"	"Prupe.1G410700.1.p"	""	"PTHR10593,PTHR10593:SF25"	""	""	""	""	"AT2G02080.1"	"AtIDD4,IDD4"	"indeterminate(ID)-domain 4"
"Prupe.1G411200"	3.44945036648196	-3.27299019483	0.925135040461136	-3.53785128838982	0.000403397186402189	0.00349450748543895	32116944	"Prupe.1G411200.1"	"Prupe.1G411200.1.p"	"PF03195"	"PTHR31301,PTHR31301:SF27"	""	""	""	""	"AT3G13850.1"	"LBD22"	"LOB domain-containing protein 22"
"Prupe.1G411300"	66.918127756747	-1.15780051529088	0.331493722347568	-3.4926770470692	0.000478204472179728	0.00401944378060765	32119282	"Prupe.1G411300.1"	"Prupe.1G411300.1.p"	"PF08263,PF13855,PF00069"	"PTHR27008,PTHR27008:SF26"	"KOG1187"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0005524,GO:0004672"	"AT1G68400.1"	""	"leucine-rich repeat transmembrane protein kinase family protein"
"Prupe.1G411900"	5.49461343072055	2.42609749748226	0.774235732050184	3.133538529742	0.00172712241843009	0.0118075109680253	32114202	"Prupe.1G411900.1"	"Prupe.1G411900.1.p"	""	"PTHR37265"	""	""	""	""	""	""	""
"Prupe.1G412000"	7.88272667441746	-2.08691783023405	0.648905993197101	-3.21605571856718	0.00129965596048325	0.00936948435086794	32119853	"Prupe.1G412000.1"	"Prupe.1G412000.1.p"	"PF00320"	"PTHR10071,PTHR10071:SF191"	""	""	""	"GO:0043565,GO:0008270,GO:0006355,GO:0003700"	"AT4G26150.1"	"CGA1,GATA22"	"cytokinin-responsive gata factor 1"
"Prupe.1G412100"	513.931211260281	0.910194915682701	0.341500152949534	2.66528406450584	0.00769233151820989	0.0399240631243279	32111269	"Prupe.1G412100.1"	"Prupe.1G412100.1.p"	"PF02347"	"PTHR11773,PTHR11773:SF4"	""	"1.4.4.2"	"K00281"	"GO:0055114,GO:0006546,GO:0004375"	"AT4G33010.1"	"AtGLDP1,GLDP1"	"glycine decarboxylase P-protein 1"
"Prupe.1G412400"	58.7905536097409	1.15725817882242	0.403323335219641	2.86930628051115	0.00411373237730534	0.0241790111388746	32117838	"Prupe.1G412400.1"	"Prupe.1G412400.1.p"	"PF05608"	"PTHR20921"	"KOG3150"	""	""	""	"AT2G26070.1"	"RTE1"	"Protein of unknown function (DUF778)"
"Prupe.1G412700"	7.25671335929246	-1.80565672961433	0.693956884434993	-2.6019725001856	0.00926892843367424	0.0461655652922987	32112012	"Prupe.1G412700.1"	"Prupe.1G412700.1.p"	"PF00497,PF13458,PF00060"	"PTHR18966,PTHR18966:SF204"	"KOG1052"	""	"K05387"	"GO:0016020,GO:0004970"	"AT2G29120.1"	"ATGLR2.7,GLR2.7"	"glutamate receptor 2.7"
